,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
3362,0.684,0.858,1,-4.266,1,0.0342,0.00694,0.000167,0.0828,0.518,129.963,4RdRa3qq0GBSKjomxrkh5K,273336,4
3363,0.422,0.641,10,-4.947,0,0.323,0.422,0.0,0.317,0.654,187.027,0HFrCOmhCYXlv4NdEwRAuj,260276,3
3364,0.598,0.687,7,-9.021,1,0.0955,0.26,0.0,0.112,0.626,75.169,6DoYk3QIvkDs60S1d01vbx,184013,4
3365,0.547,0.635,2,-5.569,1,0.137,0.0127,5.01e-06,0.0585,0.525,113.678,6golelYKuy85o3u0cxIxFK,245293,4
3366,0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,2sLwPnIP3CUVmIuHranJZU,193296,4
3367,0.772,0.409,5,-15.061,1,0.0355,0.0896,0.252,0.0522,0.495,125.476,7I5eQZFdlPV8LZWH2FeqaW,187720,4
3368,0.381,0.325,4,-9.972,1,0.0305,0.947,0.0925,0.113,0.208,154.198,6Wu19AEKVNs5bJFuhZb4EZ,229227,3
3369,0.802,0.794,11,-5.054,0,0.196,0.00282,0.0,0.0927,0.633,152.571,62x93blgkWEz6Huop8eSQA,221053,4
3370,0.675,0.648,7,-6.003,1,0.0317,0.234,0.0,0.561,0.322,114.051,2CcQDI2IDhHbmBIFup58JE,211293,3
3371,0.796,0.561,3,-6.658,1,0.0321,0.611,0.000282,0.0659,0.961,107.943,3FR3GIiCGl3NzBYgbbpLJe,182480,4
3372,0.573,0.669,8,-11.436,0,0.0332,0.521,0.806,0.321,0.159,96.982,1rPYEWQfIRo5A4fvLgFbBe,283053,4
3373,0.516,0.78,8,-4.004,0,0.0364,0.00136,0.000715,0.11,0.899,116.794,1D3YGmST01Ba0WRiT7THPG,235587,4
3374,0.899,0.399,11,-6.553,1,0.038,0.61,1.52e-05,0.0923,0.544,98.067,12jjuxN1gxlm29cqL5M6MW,179347,4
3375,0.464,0.9,2,-3.512,1,0.349,0.494,0.0,0.206,0.677,141.271,0gZWRn79KMIpNnfBN2Ifco,188600,4
3376,0.783,0.658,8,-5.413,1,0.0434,0.464,0.0,0.265,0.933,105.011,7kyK2NSDfRE1612vdYuqIx,201600,3
3377,0.663,0.889,1,-2.975,1,0.303,0.0376,0.0,0.784,0.837,152.186,2xtIAFJIMkzHGHiCrJ9iwd,225507,4
3378,0.734,0.809,10,-7.264,0,0.0839,0.0266,0.0,0.0642,0.254,116.022,1QFw2xxyQtgKjlrMCEqsNj,232147,4
3379,0.543,0.681,1,-7.876,0,0.0477,0.159,1.49e-06,0.298,0.154,124.926,236P5yLtfnHgTMxevc0q6F,123080,4
3380,0.519,0.698,2,-6.953,1,0.0339,0.312,0.0,0.39,0.409,140.076,1ZdBf0NZR4oi7Gtxyy4E9Q,423173,4
3381,0.84,0.608,6,-6.176,1,0.0458,0.248,1.25e-06,0.0874,0.727,115.012,3MLtopC0uho28PxZN7Zecy,231320,4
3382,0.681,0.839,9,-5.398,1,0.0286,0.0593,1.4e-05,0.119,0.758,128.018,7corSqnjU5bX09ZXy3nhVD,261600,4
3383,0.27,0.667,1,-10.742,0,0.047,0.0538,0.159,0.128,0.162,74.733,7c5F8o848t9Nal1IN5QH1P,344143,4
3384,0.705,0.747,1,-4.542,1,0.0483,0.000361,0.0,0.311,0.29,129.972,5oeKoJMi9g6GXEbtz1ta0f,234773,4
3385,0.644,0.811,11,-7.774,1,0.0517,0.149,0.000473,0.17,0.817,154.909,51DZ0wUocQ8sQfjnibXVcD,202667,4
3386,0.637,0.543,6,-6.158,0,0.0542,0.0541,3.54e-05,0.0986,0.169,143.134,5MtMp3OeL7oOeF0WWY4TFT,114160,4
3387,0.687,0.772,1,-4.462,1,0.0291,0.0565,0.0001,0.0602,0.493,100.01,1M8HqdQbTxkUn1NaY6329V,224933,4
3388,0.616,0.919,5,-3.468,0,0.0401,0.0141,0.0,0.117,0.572,110.008,4rYLpaNFzt6pkQnrCvVHUw,232667,4
3389,0.656,0.798,0,-6.608,1,0.103,0.00862,0.0,0.321,0.573,92.031,4eqHEzFsCCiGALC1MHbqnU,260433,4
3390,0.572,0.529,0,-6.897,1,0.0282,0.146,0.0,0.335,0.321,139.876,1zvQt99d5oTkEQLmSoO1yu,239507,4
3391,0.742,0.93,11,-7.207,1,0.0977,0.0557,0.000242,0.272,0.967,129.986,60b6B2ULC85t4Y5IjZvP7A,166347,4
3392,0.488,0.17,1,-18.851,1,0.0386,0.881,0.614,0.0937,0.444,88.449,1AGaqD9PjgeLDy6mYLwAQK,219080,4
3393,0.49,0.921,6,-3.373,1,0.437,0.288,0.0,0.482,0.497,150.514,57pOLYHz6mt5aMkOXa2Gis,237733,4
3394,0.641,0.531,2,-7.243,1,0.157,0.0492,0.0,0.118,0.194,135.564,465hVdgg75kPgRdpJfEFFT,225413,4
3395,0.599,0.753,2,-6.344,1,0.0325,0.047,1.01e-06,0.111,0.623,116.867,0xMap5BgUlVMGJLa1d7x5P,172867,4
3396,0.503,0.755,1,-4.811,1,0.265,0.0307,0.0,0.266,0.807,79.422,7lhkOb0VNnTlshwifCEoSr,136440,4
3397,0.609,0.602,5,-9.452,0,0.0384,0.00014,0.00108,0.59,0.752,126.0,32zqrDpYvNr8BuOClDpavD,268571,4
3398,0.731,0.609,7,-5.364,1,0.0407,0.697,5.82e-06,0.142,0.974,115.019,6rmVv5Nh80OfI8qWxHiyY2,166200,3
3399,0.558,0.887,1,-8.083,1,0.265,0.132,0.0,0.89,0.537,119.91,2wK7y55bzry7tUDmDqYaz7,247293,4
3400,0.623,0.677,5,-5.215,1,0.0639,0.0233,0.0,0.0724,0.182,151.804,0vvKyFjX1hzSwpNtVwnJ2H,208040,4
3401,0.324,0.327,2,-7.494,1,0.0409,0.825,0.0,0.101,0.334,81.328,442j8VxaB60dWf9cBFuX5w,327773,4
3402,0.395,0.921,4,-6.041,1,0.0622,0.0647,3.47e-05,0.307,0.811,148.513,0QEbJA017ycE5v7SExu0nT,230051,4
3403,0.532,0.795,1,-3.979,1,0.0358,0.0559,0.0,0.295,0.78,143.837,0mvkwaZMP2gAy2ApQLtZRv,199267,4
3404,0.555,0.682,0,-5.711,1,0.0269,0.0029,0.0,0.0662,0.383,105.987,4AU7z13HYmPMetlWbq1mys,266960,4
3405,0.499,0.81,5,-5.579,1,0.0347,0.000637,0.0748,0.0625,0.288,131.052,1j9rezdE3YeC7yktZXC1em,185406,4
3406,0.802,0.981,7,-2.708,1,0.0658,0.0204,3.55e-06,0.256,0.804,127.974,1zYsvExrADZ5L7Epqd5J6D,166760,4
3407,0.741,0.663,0,-7.308,1,0.0434,0.0608,0.0,0.0931,0.338,115.013,3cKM7UXBZmgjEgEBTkaIlU,184373,4
3408,0.251,0.0771,4,-24.893,0,0.0383,0.931,0.947,0.101,0.232,141.715,1kKaRzjW8OiGLriIdpXHT1,180000,4
3409,0.477,0.637,1,-5.386,1,0.109,0.00487,0.0,0.284,0.555,198.12,3bwCMbwDZVtvJDnUTQIdCX,253453,4
3410,0.446,0.76,7,-3.608,1,0.0453,0.00891,0.000108,0.232,0.512,150.033,773xZHHSHJvC1z3AAtWgH6,308388,4
3411,0.516,0.755,0,-8.868,0,0.351,0.0258,0.0,0.329,0.633,99.764,0pgeVJrdNok4KhbiM58ayZ,187907,4
3412,0.531,0.893,0,-4.422,1,0.055,0.184,1.01e-06,0.101,0.323,120.045,1rGLPyb4LMojT4wpxiZTp8,206947,4
3413,0.699,0.645,7,-8.906,0,0.0288,0.463,0.178,0.101,0.706,125.994,7LFNVbFQGY1T3fekzMLziQ,202907,4
3414,0.739,0.18,0,-11.439,1,0.0715,0.494,0.0,0.159,0.229,93.136,2Gzg7PlsNS1XunWQFJBVt9,72747,4
3415,0.726,0.824,7,-5.011,0,0.345,0.584,1.14e-06,0.113,0.382,130.118,60Mq4EumvcSXznNugo9Op3,289587,4
3416,0.854,0.75,6,-5.273,0,0.29,0.0606,0.0,0.0968,0.814,134.919,0YKvEXArXE4GeGzqCsaifN,256000,4
3417,0.387,0.352,8,-6.864,1,0.027,0.859,0.0,0.135,0.137,86.168,0nMOZnZA4GnipZXswSmCS6,181029,4
3418,0.657,0.821,6,-3.388,1,0.0352,0.0838,0.0,0.0457,0.714,130.002,3Z3D2hnbZnveVhTuOifJyt,185987,4
3419,0.45,0.677,1,-6.428,1,0.0313,0.0319,3.02e-06,0.126,0.324,174.027,2FV7Exjr70J652JcGucCtE,191294,4
3420,0.493,0.931,10,-3.651,0,0.0478,5.27e-05,0.0,0.272,0.593,104.52,7qTYjaaLpEOQzrgqtQ3py2,149937,4
3421,0.603,0.952,6,-3.699,1,0.0947,0.00189,0.000445,0.317,0.588,133.97,573latfTMO7SpGtStVrQx5,163627,4
3422,0.638,0.411,9,-10.724,1,0.0277,0.674,0.00357,0.106,0.563,131.18,3QmzlL0tTtDgD1Hwfct68D,268347,4
3423,0.512,0.474,2,-8.36,1,0.0371,0.0787,0.00345,0.134,0.194,183.991,6rjtB7KSIiJ6v9vrACMlqF,234286,4
3424,0.71,0.847,0,-3.009,1,0.0892,0.0289,0.00033,0.0613,0.65,119.944,43O3Iu8mDJy10i6k8SVRXX,207320,4
3425,0.836,0.427,8,-8.516,0,0.27,0.0474,0.0,0.101,0.368,99.912,5LAKjqbB5uurPpxFEicd9S,217680,4
3426,0.746,0.746,5,-5.046,0,0.102,0.152,0.0,0.274,0.733,175.965,3uvypVUsiIr1B0BccIcsEh,243227,4
3427,0.705,0.666,2,-7.23,0,0.0303,0.00233,0.0149,0.174,0.646,124.032,7bfocP7GYoLOutUYpTI8tx,230827,4
3428,0.738,0.849,1,-4.617,1,0.174,0.213,0.0,0.186,0.828,134.919,18yAbyPSVNOypgT1iM7GU6,263998,4
3429,0.548,0.833,7,-3.294,1,0.0497,0.199,0.0,0.305,0.467,190.029,6dDIOU6AqgLkrjFNPgvKY6,229693,3
3430,0.459,0.899,2,-2.978,1,0.21,0.0038,0.0,0.126,0.437,176.384,3stOygN0I7CIvkEB2LJGbv,272417,4
3431,0.251,0.656,0,-7.46,1,0.0448,0.145,0.00151,0.152,0.53,82.956,46BuJdwxV43a6qLrICP27l,222187,4
3432,0.714,0.306,6,-12.111,1,0.0388,0.726,0.168,0.0924,0.314,129.984,0ZNYGrmcehorhh9JOeg5Iv,266907,4
3433,0.703,0.867,6,-4.292,1,0.0453,0.107,0.0,0.119,0.546,128.008,5HOpkTTVcmZHnthgyxrIL8,213708,4
3434,0.52,0.436,0,-11.508,0,0.0355,0.865,0.0651,0.123,0.114,126.053,50M7nY1oQuNHecs0ahWAtI,245240,4
3435,0.646,0.431,6,-8.517,1,0.0262,0.637,6.99e-06,0.113,0.292,90.034,3WKg25vrbjJlkhsgl2W4p3,220627,4
3436,0.628,0.598,2,-5.483,1,0.119,0.0451,3.29e-06,0.119,0.0603,135.047,1Fi3GQIOz0JUygjNWe7oY3,256424,4
3437,0.532,0.825,9,-5.287,1,0.0468,0.18,0.0,0.296,0.96,169.961,4kY7rYtE4OQkJNq22OIYRI,195867,4
3438,0.472,0.619,7,-9.512,1,0.0717,0.0592,0.00019,0.575,0.353,80.242,4OfESCGOUVZMuGvppCU51j,207067,4
3439,0.578,0.6,8,-5.7,1,0.0455,0.144,0.0,0.426,0.646,76.999,6ToFxXRBtl5TJFEyIoYK3f,277307,4
3440,0.631,0.819,9,-4.24,1,0.122,0.0767,0.0,0.1,0.733,125.928,34MJ07N9Bhu6iKPaxSVnCT,233173,4
3441,0.687,0.782,8,-5.571,0,0.072,0.629,3.15e-05,0.106,0.72,89.978,5Y0ZwhwMEQ7NIb5PeAp0YI,171333,4
3442,0.818,0.749,6,-8.272,0,0.0379,0.0163,0.00312,0.357,0.932,120.03,7lwkzHlF9BroFhhZRZ1sdi,99176,4
3443,0.456,0.342,11,-8.162,0,0.0283,0.129,0.0,0.124,0.224,84.087,55nlbqqFVnSsArIeYSQlqx,252653,4
3444,0.694,0.351,9,-10.92,1,0.0382,0.813,0.00165,0.097,0.691,145.907,7IByJvSqRFltGyiiIiL4wn,249933,4
3445,0.444,0.778,0,-3.037,1,0.0324,0.051,0.0,0.269,0.42,148.044,2VuwpxQR7rTPWkoLkpANdz,267906,4
3446,0.563,0.902,1,-4.586,0,0.402,0.0545,0.0,0.0524,0.559,171.999,2OQJKTtrH482waGFmOfJni,227907,4
3447,0.515,0.714,0,-4.516,1,0.0348,0.286,0.0,0.118,0.495,155.954,6nIE1oCE4udqMGv3bqVNVb,188547,4
3448,0.719,0.665,8,-8.589,1,0.0331,0.15,0.00092,0.144,0.763,96.999,0QTCTu0CXv4X1JEE4gNpGv,253493,4
3449,0.664,0.899,9,-3.711,0,0.474,0.276,0.0,0.197,0.534,164.125,1mavQ4WCzXSeL2Dm5DS4GQ,296269,4
3450,0.528,0.856,7,-4.605,1,0.0351,0.052,0.0,0.0988,0.572,87.019,4hnK8P3v7kE7T4PMBYwRhu,219213,4
3451,0.592,0.979,6,-3.76,0,0.102,0.000126,0.0,0.0819,0.722,102.99,5tGGvBpnjKJosBAmsb9eHX,167510,4
3452,0.585,0.455,5,-8.59,0,0.0284,0.909,0.888,0.111,0.381,120.136,74nfQWsGjMCSl6vcjUFSQ4,101460,4
3453,0.721,0.822,7,-4.843,1,0.0391,0.0113,7.01e-05,0.0898,0.536,140.002,0wDEiGfq4pw7FAkYKpkwMo,217387,4
3454,0.546,0.95,2,-3.805,0,0.0552,0.000158,0.00645,0.21,0.603,100.003,3bmYpOfK6nLgr4GAtujhB8,217876,4
3455,0.719,0.674,11,-5.122,1,0.0681,0.0879,3.75e-06,0.112,0.843,125.98,2xLOMHjkOK8nzxJ4r6yOKR,215042,4
3456,0.722,0.821,1,-3.856,0,0.165,0.073,0.0,0.631,0.721,127.944,2OsEJFTfzfjG4oC92cuP2c,210293,4
3457,0.519,0.76,2,-4.41,1,0.0349,0.0319,1.59e-05,0.241,0.149,130.03,1dtzjTkNecIRAL4X3u4CtL,261693,4
3458,0.611,0.464,10,-8.068,0,0.294,0.0171,0.214,0.0794,0.274,127.766,3PBC860LAeS4utDAqlqIe2,243413,4
3459,0.617,0.892,1,-3.143,0,0.0489,0.0169,0.000202,0.224,0.596,115.082,0ecM7uGyjgJnBliXS2fPP9,208053,4
3460,0.488,0.624,9,-8.357,1,0.0329,0.0263,0.00223,0.122,0.308,116.723,2nO1DYEg1X5GHi8SSuNJQj,210133,4
3461,0.773,0.36,0,-9.722,1,0.0955,0.501,0.00409,0.0823,0.681,79.207,48wH8bAxvBJO2l14GmNLz7,230677,4
3462,0.675,0.643,7,-6.004,1,0.0315,0.233,0.0,0.561,0.325,114.051,7c86ULTZD9eNdAbJDQLRaC,211293,3
3463,0.749,0.635,5,-5.075,0,0.168,0.0105,2.17e-06,0.0854,0.508,130.011,1yW00C89gUWPvUh5fkyzz4,240733,4
3464,0.676,0.649,9,-7.932,1,0.0301,0.232,0.255,0.0996,0.385,85.005,7zXDaRvqkduUhDUGdhHsap,239413,4
3465,0.68,0.643,7,-4.496,1,0.108,0.131,0.0,0.39,0.319,74.979,2v3HrZhv9LqAVXkW9HgFEZ,275252,4
3466,0.584,0.833,6,-5.9,1,0.041,0.00359,3.44e-05,0.169,0.324,140.013,1yf97yL1ll8FYXC27c9VTw,267387,4
3467,0.797,0.611,11,-4.99,0,0.183,0.0927,1.37e-06,0.259,0.426,102.034,4mQVHEjrnuUd7G5IVhSYTk,269147,4
3468,0.588,0.751,0,-7.588,1,0.0328,0.00174,6.57e-05,0.353,0.52,136.979,4dTVgHZFPlaq9nPbLVVLSG,209280,4
3469,0.561,0.485,1,-8.343,0,0.0362,0.289,0.00164,0.194,0.0663,118.017,55N0YHhO55Q1lWsc4dDPcI,294222,4
3470,0.525,0.915,0,-4.351,0,0.0789,0.0156,0.0,0.66,0.623,149.042,0jHSdjxn9LfzNL0WkDu93W,208787,4
3471,0.516,0.718,10,-11.213,1,0.42,0.574,0.0,0.162,0.901,156.995,5cvzqk8wsmLA9P7LrZCRb2,122027,4
3472,0.804,0.451,6,-8.207,1,0.0949,0.388,2.17e-05,0.0924,0.19,178.061,36c4JohayB9qd64eidQMBi,251293,4
3473,0.367,0.156,9,-10.052,0,0.0314,0.88,0.0,0.0972,0.44,73.138,2u6fRGcaBhpI4uNBHpGv0b,251587,4
3474,0.376,0.695,5,-3.683,1,0.0795,0.168,9.24e-06,0.0954,0.328,70.168,3Mebiofe2IvOakAD792K3j,224333,4
3475,0.76,0.575,6,-4.06,1,0.0444,0.282,0.000383,0.0993,0.314,131.983,6n2GPvMJtFZ4ckoc9EWHMx,225493,4
3476,0.452,0.324,7,-14.011,1,0.0597,0.85,0.0173,0.267,0.179,108.482,4yGwZVc0GFdUl48wqdtbQ8,197625,4
3477,0.747,0.739,5,-5.256,0,0.0931,0.142,0.0,0.273,0.737,175.978,7mPwkbaoiQ5bf8FPbRJzUr,243227,4
3478,0.597,0.549,1,-10.253,1,0.0586,0.651,1.47e-05,0.0991,0.204,122.801,1Yxbxg5R6dQcYmOdjvlXP0,291596,4
3479,0.503,0.824,1,-4.779,0,0.0285,0.0508,0.0,0.102,0.877,158.073,3gBUiBPKh4ept9hoG0G93N,170000,4
3480,0.508,0.907,6,-3.443,0,0.0565,0.0423,6.83e-05,0.221,0.587,104.997,5OMCffelD9cnJCgG3xnHzU,244720,4
3481,0.575,0.985,2,-1.038,0,0.0743,0.04,0.0,0.161,0.477,116.006,00CqEmnPLFKDhAb3cuu6Cs,177960,4
3482,0.472,0.777,8,-8.666,1,0.294,0.225,0.0283,0.195,0.673,153.78,6c7l5gpEyCNGr86jsWneGy,227467,4
3483,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,4Ub8UsjWuewQrPhuepfVpd,214148,4
3484,0.763,0.483,1,-8.251,1,0.118,0.111,1.29e-06,0.0996,0.641,84.011,7yPGXCaeIr1ofJoqp3LeKF,256773,4
3485,0.482,0.656,9,-6.717,1,0.0856,0.129,0.0,0.0948,0.398,164.764,3VW4KI82Ri93S1XGeaD8eH,167471,3
3486,0.853,0.726,3,-7.414,0,0.0728,0.362,0.000329,0.11,0.821,136.073,00RaykzZO1vFk3eSSxHYHV,140251,4
3487,0.568,0.631,7,-5.623,1,0.0273,0.033,0.0,0.144,0.23,105.096,3ogtSrlbtiTamktbA0hw0E,225027,4
3488,0.651,0.0324,1,-22.56,1,0.0333,0.961,0.792,0.101,0.101,89.994,0oODAuxcJ94qCEYMgsCti4,199653,3
3489,0.727,0.527,9,-7.111,1,0.252,0.218,0.000228,0.113,0.102,84.471,0yLsJKNJHmSnmSGl3ZodYn,216313,4
3490,0.621,0.147,9,-11.111,1,0.0374,0.821,0.0,0.0754,0.346,110.62,53cumdNGYE6NFmGL0zHvx7,137547,4
3491,0.361,0.97,6,-7.505,0,0.0711,4.03e-06,0.92,0.0756,0.652,200.037,5QO4mKGgQOsrqfFkNHNi2Y,48545,4
3492,0.622,0.621,2,-8.71,1,0.0307,0.585,7.92e-05,0.292,0.749,149.985,5yCrrN0GiJjHkRJGWw5D13,182000,4
3493,0.458,0.906,4,-4.291,1,0.219,0.0516,0.0,0.0955,0.592,158.076,1b0sV4coLmS3ri2kZjr98z,163517,4
3494,0.162,0.0898,2,-23.269,0,0.0354,0.944,0.917,0.187,0.0413,132.047,3oHSL6pt9LpNrQZuQGu9wL,169667,3
3495,0.533,0.251,7,-11.283,0,0.0372,0.873,0.104,0.134,0.186,77.503,2IqjKEBiz0CdLKdkXhxw84,223600,4
3496,0.686,0.712,5,-7.58,0,0.0383,0.049,0.0042,0.368,0.247,121.966,0PHWXLXOQXGlyUGq7woVFZ,275493,4
3497,0.78,0.708,5,-5.692,0,0.0549,0.0395,0.0798,0.0516,0.345,109.023,4FjT3dqUW2Uq0R3pMz5V7C,244480,4
3498,0.705,0.83,2,-4.918,1,0.0274,0.00814,0.00135,0.0762,0.885,118.446,424ml6U1wmEarzw26uDtCS,202296,4
3499,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,2Z5wXgysowvzl0nKGNGU0t,209386,4
3500,0.859,0.726,1,-6.025,0,0.129,0.0402,0.0,0.0941,0.687,132.036,2LAGJiA7FLMRFowV5W67sw,205640,4
3501,0.519,0.897,7,-3.167,0,0.0276,0.0071,0.539,0.211,0.335,88.113,4BDnfINTlfJPmLp1UV6CXt,209520,4
3502,0.831,0.651,1,-8.363,1,0.437,0.0125,0.0,0.0809,0.502,120.065,3IQgeOgdHIag6mu0mgKRgQ,224013,4
3503,0.323,0.912,9,-2.059,0,0.0425,0.0219,0.0,0.373,0.609,108.084,4bLKGUkVRxIyrN1770DdDm,306520,4
3504,0.715,0.468,2,-7.664,0,0.147,0.0994,0.0,0.125,0.673,194.902,7L3YDa0Fd8pmzpAyu6EKOS,236373,3
3505,0.434,0.75,10,-3.53,1,0.0293,0.0107,0.0,0.106,0.488,159.824,7JKUEuxOW5NNieEjoW59sH,201347,4
3506,0.549,0.868,2,-4.319,1,0.0614,0.0604,0.0,0.137,0.755,171.96,6twW4ma6w0mOeejejPK0nY,184667,4
3507,0.727,0.565,1,-5.564,0,0.356,0.167,0.0,0.262,0.597,133.094,75kiQfmmuQwgquZ9RLSvuA,158760,4
3508,0.54,0.747,0,-8.597,1,0.399,0.0826,1.48e-05,0.231,0.209,177.354,41a70FyJAwtb8yui5Ljnpi,165400,4
3509,0.556,0.893,10,-3.766,0,0.0621,0.239,0.0,0.123,0.26,104.995,3Q6mwJseOFYBJ10d5CXp4o,253547,4
3510,0.259,0.923,1,-5.53,1,0.0908,2.5e-06,0.103,0.155,0.593,199.806,5LLhdR6qdQvAfSm2C0EYj4,130187,4
3511,0.513,0.894,1,-3.587,0,0.0711,0.0761,0.0,0.0406,0.827,159.944,0BfgFi5DedehpKzMJrqABI,168720,4
3512,0.521,0.734,7,-4.668,1,0.0392,0.365,0.0,0.132,0.356,123.84,5fclVBnzaGrbucvVMC228o,216907,4
3513,0.505,0.624,7,-6.513,1,0.0371,0.0235,0.0,0.5,0.215,139.849,1A2PVHd6kWaMlaJVkMfXmz,224387,4
3514,0.677,0.644,8,-9.337,0,0.0971,0.161,0.00178,0.106,0.536,151.065,6I3Evf3nNhxFA5lSM37Y0v,202187,4
3515,0.464,0.965,11,-4.578,1,0.125,0.000145,0.0,0.243,0.389,148.046,3nRanAfF9K36yHWV9sIG9D,223766,3
3516,0.426,0.936,11,-5.623,0,0.0714,2.58e-05,0.00545,0.239,0.524,75.007,4CzR6YrcxWeQDQHtas6Bcl,133667,4
3517,0.64,0.756,3,-8.841,1,0.032,0.21,0.84,0.136,0.182,104.995,71K5XMKY9Q3GWTIVQWrPRj,139134,4
3518,0.595,0.367,4,-19.587,1,0.03,0.956,0.861,0.118,0.574,155.234,3xfWt6RJrSA6HvwS3SRgXh,428040,4
3519,0.191,0.978,0,-4.629,0,0.221,0.0013,0.0,0.369,0.1,158.33,53v22kznEYmJ5QCZIPHD9u,274034,4
3520,0.503,0.677,11,-5.647,1,0.248,0.00529,0.00024,0.396,0.364,81.28,4oQkcfukOHfKsmeoeXQLWC,309693,4
3521,0.438,0.864,2,-5.185,1,0.47,0.0118,1.66e-06,0.431,0.594,167.898,089PFeXotzDLNQz9NCk6pF,222067,4
3522,0.78,0.716,6,-4.551,0,0.0439,0.0489,5.92e-06,0.0704,0.362,105.017,70Cp0ukCMyWeJML77NGERU,253680,4
3523,0.102,0.0265,1,-20.832,1,0.042,0.978,0.963,0.0817,0.0391,73.097,0G6qJsqHP0Bbe5XuRjxGQq,185000,4
3524,0.518,0.987,4,-4.324,0,0.138,6.85e-05,0.0,0.121,0.151,95.016,2pxCVKnYzmVIQJONukyBrU,198067,4
3525,0.425,0.98,8,-2.219,1,0.189,0.000104,1.46e-06,0.346,0.279,152.0,7hntkdvG3jWdFKm7pGCCzd,205160,4
3526,0.304,0.378,6,-8.251,1,0.0336,0.725,0.0,0.0339,0.294,85.268,184HGdGIscUiPbDuqbvHuN,353920,4
3527,0.521,0.762,2,-6.75,1,0.534,0.139,1.11e-05,0.114,0.264,164.289,7EAI848gzAJpFsEmk6Wi3c,433800,4
3528,0.0686,0.186,1,-17.679,0,0.0346,0.943,0.889,0.108,0.0363,75.481,18CctEeOpjEDIAvWM5S7RE,244842,3
3529,0.495,0.608,2,-9.378,1,0.0305,0.204,0.0,0.294,0.227,131.962,3CJZVGg64NKFXU4wYbKzXs,249640,4
3530,0.712,0.27,7,-4.382,0,0.0541,0.935,0.0,0.0582,0.728,120.416,2vaa0nnDnNTlxCh7fCmjsr,132293,4
3531,0.599,0.853,11,-3.878,0,0.0365,0.00123,0.000504,0.37,0.676,94.997,3nSiB5WCF2pmRQrYSsteHv,204507,4
3532,0.708,0.539,1,-10.281,1,0.0681,0.541,0.0179,0.0856,0.159,97.015,1v07ywlVYd02pOCnXRBDNA,206738,4
3533,0.532,0.462,10,-10.71,1,0.03,0.279,0.196,0.101,0.485,80.001,75n7mraeMycQOl2sDGYaTe,215012,4
3534,0.466,0.842,6,-2.937,1,0.0513,0.0332,9.12e-06,0.349,0.418,75.0,0gL0Xf8CN95HmgfEYYLRZV,193733,4
3535,0.702,0.721,5,-3.024,1,0.13,0.0209,0.0,0.0571,0.783,106.029,76tzDKhVle9QKpWx0apgCm,188526,4
3536,0.612,0.729,1,-9.802,1,0.189,0.09,0.0275,0.332,0.391,116.33,4B2SZCQNf9uTee0pPO4cD7,231746,4
3537,0.827,0.474,4,-9.72,1,0.0905,0.544,0.0,0.115,0.759,96.027,5j0YyFRMWxtQxRKrGjvPfm,213383,4
3538,0.911,0.587,0,-5.351,1,0.247,0.0882,2.22e-06,0.149,0.743,96.959,2TpZlmChocrfeL5J6ed70t,139867,4
3539,0.781,0.738,0,-3.611,0,0.0817,0.37,0.0,0.0848,0.539,120.548,0NFCFdJxEGCGO6EGkFCGgF,227080,4
3540,0.798,0.318,10,-6.849,0,0.0431,0.0437,0.0,0.158,0.425,92.49,68NsOuum1AegLDhOIr2ADL,229000,4
3541,0.619,0.742,1,-6.995,1,0.496,0.204,0.0,0.166,0.782,144.602,6JKoTnberZoBgUuxa6l4Kh,277240,4
3542,0.579,0.415,7,-11.599,1,0.0397,0.929,0.0018,0.671,0.42,102.713,0TQ8ZHFhrbH9I0WRjIzOCQ,219093,4
3543,0.688,0.782,11,-3.683,1,0.158,0.152,0.0,0.803,0.453,146.324,222dTwr5XeEgAzEtsrQA0R,343032,4
3544,0.472,0.995,2,-4.04,1,0.0852,6.5e-05,0.137,0.133,0.203,130.017,5ezkLDA74DwQhOROoDp2Pc,150787,4
3545,0.645,0.607,7,-6.556,1,0.0313,0.36,0.0,0.111,0.484,130.012,6XXn8f7bPRT2hP4j5nYbcJ,282827,4
3546,0.471,0.0775,0,-15.664,1,0.0562,0.94,0.00675,0.106,0.0839,132.02,5BTHMC1yaJGHmUi2nRpXfq,191080,3
3547,0.654,0.304,6,-9.067,0,0.0358,0.647,7.18e-05,0.147,0.102,113.992,35kahykNu00FPysz3C2euR,216600,4
3548,0.324,0.852,11,-6.675,0,0.109,0.0415,0.0,0.061,0.4,121.881,5idmfDT06TjCQ1SPDsa5qh,455333,4
3549,0.697,0.944,7,-2.796,0,0.0327,0.00173,0.000162,0.32,0.846,119.994,5legkLUDyq0qOg4TR7wUAs,223627,4
3550,0.551,0.695,0,-9.444,1,0.0336,0.299,0.82,0.108,0.15,100.233,0riQ5biFBQYCclYUACchr0,157649,4
3551,0.586,0.954,2,-5.293,1,0.0492,0.00298,0.000132,0.723,0.84,107.087,36YLqJHsNHHODwX5gDPEBb,239853,4
